-123	0.46	-0.89	-0.52	nan	nan	-1.56	-130975865937453129055230543432124355329320962901409792.00	130975865937453129055230543432124355329320962901409792.00	-1.00	-5.51	nan	nan	0.00	nan	nan	nan	nan	15129.00	-1860867.00	-nan	-0.01	0.00	-0.00	123.000000
-122	-0.50	-0.87	0.58	nan	nan	-1.56	-48183328368016008320775669663358137240150279272267776.00	48183328368016008320775669663358137240150279272267776.00	-1.00	-5.50	nan	nan	0.00	nan	nan	nan	nan	14884.00	-1815848.00	-nan	-0.01	0.00	-0.00	122.000000
-121	-1.00	-0.05	20.52	nan	nan	-1.56	-17725655913805832156084208200898455028543335950188544.00	17725655913805832156084208200898455028543335950188544.00	-1.00	-5.49	nan	nan	0.00	nan	nan	nan	nan	14641.00	-1771561.00	-nan	-0.01	0.00	-0.00	121.000000
-120	-0.58	0.81	-0.71	nan	nan	-1.56	-6520904391968161280678304831413727731915757241499648.00	6520904391968161280678304831413727731915757241499648.00	-1.00	-5.48	nan	nan	0.00	nan	nan	nan	nan	14400.00	-1728000.00	-nan	-0.01	0.00	-0.00	120.000000
-119	0.37	0.93	0.40	nan	nan	-1.56	-2398906663649651117164393284394597638875149362003968.00	2398906663649651117164393284394597638875149362003968.00	-1.00	-5.47	nan	nan	0.00	nan	nan	nan	nan	14161.00	-1685159.00	-nan	-0.01	0.00	-0.00	119.000000
-118	0.98	0.19	5.19	nan	nan	-1.56	-882508442845882773348412007337314431545552878436352.00	882508442845882773348412007337314431545552878436352.00	-1.00	-5.46	nan	nan	0.00	nan	nan	nan	nan	13924.00	-1643032.00	-nan	-0.01	0.00	-0.00	118.000000
-117	0.69	-0.72	-0.95	nan	nan	-1.56	-324656712783223106102263801549361999802767694102528.00	324656712783223106102263801549361999802767694102528.00	-1.00	-5.46	nan	nan	0.00	nan	nan	nan	nan	13689.00	-1601613.00	-nan	-0.01	0.00	-0.00	117.000000
-116	-0.24	-0.97	0.24	nan	nan	-1.56	-119434530071249563511392097256265632189740086198272.00	119434530071249563511392097256265632189740086198272.00	-1.00	-5.45	nan	nan	0.00	nan	nan	nan	nan	13456.00	-1560896.00	-nan	-0.01	0.00	-0.00	116.000000
-115	-0.95	-0.33	2.90	nan	nan	-1.56	-43937508179185115540775476736907234636568163516416.00	43937508179185115540775476736907234636568163516416.00	-1.00	-5.44	nan	nan	0.00	nan	nan	nan	nan	13225.00	-1520875.00	-nan	-0.01	0.00	-0.00	115.000000
-114	-0.78	0.62	-1.27	nan	nan	-1.56	-16163705955424297372991715230277090964109231390720.00	16163705955424297372991715230277090964109231390720.00	-1.00	-5.43	nan	nan	0.00	nan	nan	nan	nan	12996.00	-1481544.00	-nan	-0.01	0.00	-0.00	114.000000
